review_text_processed,polarity
"['compr', 'unidad', 'por', 'vei', 'apen', 'send', 'not', 'fiscal', 'acompanh', 'vei', 'descrit', 'unidad', 'ja', 'entre', 'contat', 'lannist', 'esper', 'soluca', 'entreg', 'dem', 'itens']",0.0
"['chat', 'nao', 'ter', 'receb', 'produt', 'receb', 'mail', 'diz', 'problem', 'entreg', 'ningu', 'respond', 'problem', 'produt', 'aind', 'vai', 'cheg']",0.0
"['bom', 'atend', 'produt', 'otim', 'bomam']",1.0
"['otim', 'compr']",1.0
"['bonit', 'rap', 'recom']",1.0
"['resistenc', 'dev', 'vir', 'outr', 'vier', 'duas', 'raza', 'desapont', 'corrig']",0.0
"['satisfeit', 'atend', 'produt']",1.0
"['produt', 'baix', 'qualidad']",0.0
"['ped', 'duas', 'etap', 'entreg', 'outr', 'nao', 'aguard', 'sao', 'fint', 'impressor', 'comput', 'grat', 'receb', 'produt', 'pod', 'continu', 'prestigi', 'loj', 'lannist']",0.0
"['otim', 'aquisica', 'feliz', 'compr', 'entreg']",1.0
"['produt', 'bem', 'feit', 'recom']",1.0
"['produt', 'nao', 'cheg', 'cas', 'envi', 'email', 'diz', 'hav', 'ocorr', 'ocorrenc', 'nao', 'comunic', 'faz']",0.0
['recom'],1.0
"['so', 'nao', 'gost', 'q', 'produt', 'nao', 'sel', 'imetr', 'rest', 'tud', 'sert']",1.0
"['entreg', 'dias', 'antes', 'praz', 'excelent']",1.0
"['aind', 'nao', 'receb', 'produt']",0.0
"['produt', 'abaix', 'expect', 'vei', 'lacr', 'abert', 'nao', 'gost', 'ja', 'solicit', 'devoluca', 'produt']",0.0
"['produt', 'entreg', 'praz', 'conform', 'descrica', 'so', 'ache', 'pec', 'pouc', 'fragil']",1.0
"['receb', 'produt', 'adequ', 'antes', 'praz', 'previst']",1.0
"['gost', 'produt', 'por', 'visor', 'sensor', 'trinc', 'part', 'produt', 'nov', 'nao', 'dev', 'caracterist', 'funcion', 'direit', 'deix', 'pass']",1.0
"['receb', 'antes', 'praz']",1.0
"['nao', 'receb', 'produt', 'precis', 'urgent', 'posica']",0.0
"['entreg', 'cas', 'bem', 'antes', 'praz', 'smp', 'ped', 'cert']",1.0
"['bom', 'produtoentreg', 'antes', 'praz']",1.0
"['produt', 'infeliz', 'nao', 'cheg']",0.0
"['produt', 'grand', 'notebook', 'pouc', 'espum', 'proteg', 'not']",1.0
"['otim', 'parabens', 'bom', 'trabalh']",1.0
"['receb', 'produt', 'antes', 'praz', 'previst', 'ame']",1.0
"['vendedor', 'compr', 'diz', 'sit', 'produt', 'cheg', 'dentr', 'praz', 'otim', 'qualidad']",1.0
"['unic', 'cois', 'ache', 'negat', 'visor', 'nao', 'iluminaca']",1.0
"['gost', 'eficienc', 'atend']",1.0
"['produt', 'bom', 'lev', 'fort', 'facil', 'utilizacaoentreg', 'sup', 'rap']",1.0
"['demor', 'nao', 'recom', 'lojapo', 'ja', 'faz', 'compr', 'nao', 'envi', 'aind', 'satisfaca', 'der']",0.0
"['compr', 'relogi', 'pret', 'por', 'cheg', 'vermelh', 'resolv', 'fic', 'tamb', 'ter', 'combin', 'quart']",1.0
"['produt', 'entreg', 'acord', 'expect']",1.0
"['tud', 'ok']",1.0
"['squeez', 'sensacional', 'mant', 'temperatur', 'temp', 'alem', 'bonit', 'acab', 'impecavel', 'recom']",1.0
"['entreg', 'praz', 'atend', 'bom']",1.0
"['crem', 'cheg', 'certinh', 'sel', 'autent']",1.0
"['excelent', 'produt', 'perfeit']",1.0
"['gost', 'compr', 'ea', 'entreg', 'deu', 'bem', 'rap']",1.0
['bom'],1.0
"['delicadinh', 'lindinh']",1.0
"['bom', 'produt']",1.0
"['soub', 'compr', 'maiorpo', 'belissim', 'quadr']",1.0
"['produt', 'cheg', 'antes', 'praz', 'vei', 'corret', 'recom']",1.0
"['gost', 'atend', 'mercador', 'cheg', 'antes', 'praz', 'combin']",1.0
"['aind', 'nao', 'receb', 'relogi', 'aind', 'aguardandoobrig']",1.0
"['nao', 'esper', 'simpl', 'sistem', 'rolament', 'horrivel', 'pedac', 'can', 'fal', 'rolament', 'pens', 'prolem', 'fic', 'pend', 'lad', 'plataform']",0.0
"['eficienc', 'compromet', 'consumidor']",1.0
"['sup', 'insatisfeit', 'precis', 'material', 'urgent', 'so', 'compr', 'pq', 'loj', 'lannist', 'nunc', 'algum', 'problem', 'ja', 'fornecedor', 'nao', 'dig', 'nao', 'compromet']",0.0
"['primeir', 'entregu', 'corret', 'ultim', 'ate', 'agor', 'nad']",1.0
"['perfeit', 'tud', 'esper']",1.0
"['produt', 'bom', 'por', 'mod', 'brac', 'pod', 'melhor', 'vem', 'elast', 'curt']",1.0
"['produt', 'nao', 'entreg', 'ate', 'hoj', 'nao', 'nehum', 'respost', 'vou', 'ter', 'acion', 'justic']",0.0
"['otim', 'produt', 'recom', 'loj', 'not']",1.0
"['produt', 'receb', 'sucess', 'dentr', 'praz', 'client', 'satisfeit']",1.0
"['nao', 'receb', 'produt']",0.0
"['vei', 'defeit', 'acril', 'fic', 'bem', 'aparent']",0.0
"['alto', 'falant', 'poleg', 'medi', 'grav', 'ohms', 'w', 'rms', 'qvs', 'mgs', 'so', 'receb', 'unidad', 'falt', 'duas']",0.0
"['produt', 'vei', 'certinh', 'antes', 'praz']",1.0
"['produt', 'entreg', 'praz', 'bem', 'embal', 'otim', 'qualidad']",1.0
"['nov', 'so', 'q', 'agradec', 'vcs', 'pontual', 'respeit', 'clientemuit', 'obrig', 'vcs', 'ser', 'assimnot']",1.0
['sempreebommelhor'],1.0
"['opinia', 'nao', 'aind', 'pois', 'aind', 'nao', 'receb', 'mercador']",0.0
"['produt', 'bom', 'recom']",1.0
"['nao', 'receb', 'produt', 'ate', 'dat', 'estipul', 'send', 'temp', 'remess', 'enorm', 'infeliz', 'nao', 'sei', 'problem', 'correi', 'loj', 'fez', 'algo', 'errad', 'remess']",0.0
"['bom', 'problem', 'correi']",1.0
"['fot', 'jeit', 'cheg', 'nda', 'ruim']",0.0
"['melhor', 'sait', 'recom', 'sempr', 'vou', 'compr', 'aqu']",1.0
"['entreg', 'antes', 'praz', 'bom', 'segur']",1.0
"['produt', 'entreg', 'test', 'aprov']",1.0
"['produt', 'bom', 'cheir', 'insuportavel', 'col', 'sapateir']",0.0
"['paralisaca', 'produt', 'cheg', 'antes', 'previst', 'vier', 'nenhum', 'problem']",1.0
"['otim', 'fornecedor']",1.0
"['nao', 'gost', 'pois', 'nao', 'cheg', 'dev', 'alguns', 'problem', 'quer', 'dinheir', 'volt']",0.0
"['muint', 'bom', 'profut']",1.0
"['so', 'agradec']",1.0
"['produt', 'receb', 'praz', 'perfeit', 'condico']",1.0
"['otim', 'produt', 'entreg', 'antes', 'praz']",1.0
"['produt', 'cheg', 'certinh', 'bem', 'embal', 'lacr', 'cheg', 'bem', 'antes', 'praz', 'combin', 'fiqu', 'satisfeit', 'compr', 'recom', 'loj', 'lannist']",1.0
"['parceir', 'stark', 'esta', 'dentr', 'padra', 'stark', 'perfeit']",1.0
[],1.0
"['entreg', 'bem', 'antes', 'esper', 'gost']",1.0
['boa'],1.0
"['ame', 'mochil', 'vei', 'rap', 'mto', 'bem', 'embaladoobg']",1.0
"['nao', 'receb', 'produt', 'pois', 'loj', 'nao', 'coloc', 'sobrenom', 'identificaca', 'entreg', 'correi', 'nao', 'entreg', 'qualqu', 'cristian']",0.0
"['pagu', 'fret', 'nao', 'receb', 'produt', 'enderec', 'indic', 'pag', 'tax', 'pra', 'ir', 'busc', 'correi']",0.0
"['produt', 'entreg', 'praz', 'nad', 'desabon']",1.0
"['entreg', 'praz', 'equip', 'atend', 'necess', 'excelent', 'aquisica']",1.0
"['tint', 'origin', 'bem', 'embal', 'entreg', 'bem', 'antes', 'praz', 'indic', 'loj', 'principal', 'prec', 'kit', 'tint', 'ecotank', 't']",1.0
"['boa', 'tard', 'cadeir', 'vier', 'defeit', 'brac', 'arranh', 'encost', 'manch', 'lannist', 'nao', 'respond', 'emails', 'vergonh']",0.0
"['entreg', 'rap', 'produt', 'bom', 'val', 'pen', 'sup', 'recom']",1.0
"['produt', 'cheg', 'bem', 'embal', 'antes', 'praz']",1.0
"['bom', 'produt']",1.0
"['gost', 'receb', 'produt', 'ate', 'gor', 'nao']",0.0
"['td', 'cert']",1.0
"['otim', 'loj', 'compr', 'on', 'lin']",1.0
"['produt', 'otim', 'entreg', 'dentr', 'praz']",1.0
"['cheg', 'perfeit', 'obrig']",1.0
"['mercador', 'cheg', 'bem', 'embal', 'por', 'ache', 'demor', 'entreg']",1.0
"['loj', 'confiavel', 'estand', 'dentr', 'praz', 'recom', 'not']",1.0
"['precis', 'devolv', 'dinheir', 'ped', 'produt', 'vei', 'outr']",0.0
"['receb', 'produt', 'rapid', 'send', 'mercador', 'qualidad', 'boa']",1.0
"['praz', 'entreg', 'excelentefo', 'rap', 'esper', 'esta', 'parabens', 'otim', 'atend']",1.0
['otim'],1.0
"['servicoposs', 'recomend']",1.0
"['receb', 'produt', 'errad', 'nao', 'consig', 'retorn', 'loj', 'continu', 'produt']",0.0
"['ped', 'cheg', 'recif', 'volt', 'pra', 'sao', 'paul', 'ate', 'agor', 'nao', 'consegu', 'pass', 'dad', 'bancari', 'devoluca', 'valor', 'pag', 'pois', 'nao', 'lig', 'numer', 'contat', 'so', 'lig', 'outr']",0.0
"['compromiss', 'respeit', 'client']",1.0
"['produt', 'boa', 'qualidad']",1.0
"['entreg', 'rap', 'produt', 'conform', 'anunc', 'ador']",1.0
"['muit', 'demor', 'entreg', 'lev', 'dias', 'pra', 'entreg', 'assim', 'so', 'entreg', 'produt', 'fiz']",0.0
"['entreg', 'perfeit', 'material', 'boms', 'tamanh', 'erre', 'nao', 'serv', 'vou', 'fic', 'outr', 'pessoa', 'tamanh', 'm', 'pequen']",1.0
"['otim', 'produt', 'entreg', 'antes', 'dat', 'previst']",1.0
"['receb', 'antes', 'praz', 'recom']",1.0
"['nao', 'receb', 'produt', 'corret', 'esper', 'retorn', 'ate', 'agor']",0.0
"['produt', 'perfeit', 'entreg', 'rap', 'dias', 'ja', 'comig']",1.0
"['compr', 'torneir', 'banheir', 'torneir', 'cascat', 'pec', 'delic', 'vidr', 'vei', 'trinc', 'circul', 'fiqu', 'chat', 'pois', 'nao', 'pec', 'car', 'c', 'defeit']",0.0
"['nao', 'ver', 'fot']",1.0
"['compr', 'patins', 'dia', 'ate', 'hoj', 'nao', 'receb', 'filh', 'fic', 'present', 'natal', 'porqu', 'vcs', 'nao', 'consegu', 'entreg', 'aguard', 'produt', 'dinheir', 'volt']",0.0
"['empres', 'responsavel', 'esta', 'parabens']",1.0
"['cheg', 'bem', 'antes', 'praz', 'final']",1.0
"['produt', 'entreg', 'antes', 'combin']",1.0
"['bom', 'praz', 'recom']",1.0
"['entreg', 'rap']",1.0
"['excelent', 'parceir', 'stark', 'lind', 'produt', 'bem', 'embal', 'nenhum', 'defeit', 'recom', 'loj']",1.0
"['cheg', 'atras', 'recom']",1.0
"['bom', 'produt']",1.0
"['nao', 'gost', 'qualidad', 'produt']",0.0
"['compr', 'quint', 'cheg', 'segund']",1.0
"['fiqu', 'satisfeit', 'compr', 'entreg', 'rap']",1.0
"['entend', 'produt', 'nao', 'cheg', 'motiv', 'grev', 'doa', 'correi']",0.0
"['qualidad', 'produt', 'deix', 'muuuuit', 'desej', 'baratheon', 'perfeit', 'produt', 'ruim', 'nao', 'recom', 'compr', 'ningu']",0.0
"['compr', 'rio', 'mand', 'entreg', 'paran', 'cheg', 'bem', 'embal', 'antes', 'dat', 'previst', 'nao', 'vi', 'produt', 'so', 'ser', 'abert', 'noit', 'natal', 'far', 'nov', 'avaliaca']",1.0
"['cartuch', 'vei', 'defeit']",0.0
"['desd', 'prec', 'tod', 'transaca', 'ocorr', 'mod', 'rap', 'eficient', 'produt', 'cheg', 'boas', 'condico', 'funcion', 'perfeit']",1.0
"['bom', 'dia', 'nao', 'receb', 'mercador', 'mant', 'king', 'microfibr', 'antialerg', 'jolitex', 'senegal', 'ref', 'ped', 'empres', 'targaryen', 'so', 'entrou', 'produt', 'not', 'so', 'const', 'produt', 'quer', 'envi']",0.0
"['precis', 'produt', 'pagu', 'aind', 'pagu', 'fret', 'obrigaca', 'vcs', 'entreg', 'residenc', 'aff', 'insatisfeit']",0.0
"['rap', 'recomend']",1.0
"['entreg', 'realizadaclient', 'satisfeit']",1.0
"['carteir', 'vei', 'conform', 'anunc', 'otim', 'qualidad', 'recom']",1.0
"['gost', 'vend', 'informaco', 'produt', 'acab', 'produt', 'fic', 'otim', 'motociclet']",1.0
"['algum', 'lug', 'falh', 'compr', 'seis', 'vidr', 'ole', 'coc', 'tamp', 'amass', 'vaz', 'aproxim', 'frasc', 'aborrec', 'nao', 'poss', 'afirm', 'responsav']",1.0
"['nao', 'receb', 'produt', 'problem', 'receb', 'dinheir', 'volt']",0.0
"['excelent', 'sempr']",1.0
"['pegu', 'promoca', 'loj', 'excelent', 'produt', 'satisfeit']",1.0
"['aind', 'nao', 'receb', 'produt', 'respond', 'pergunt']",0.0
"['entreg', 'rap', 'corret', 'gost']",1.0
['sim'],1.0
"['entreg', 'dentr', 'praz', 'por', 'previsa', 'extens', 'lannist', 'sempr', 'entreg', 'antes', 'praz', 'ache', 'produt', 'iri', 'cheg', 'antes', 'previst']",0.0
"['tud', 'ok']",1.0
"['receb', 'promet']",1.0
"['tud', 'ok']",1.0
"['produt', 'entreg', 'sup', 'rap', 'por', 'nao', 'entreg', 'dour', 'conform', 'inform', 'sim', 'prat', 'nao', 'ire', 'devolv', 'porqu', 'sei', 'demor', 'ser', 'transtorn']",1.0
"['bom', 'vendedor', 'produt', 'cheg', 'dad', 'bem', 'armazen']",1.0
"['pagu', 'produt', 'nao', 'receb']",0.0
"['produt', 'bem', 'embal', 'bonit', 'parec', 'boa', 'qualidad']",1.0
"['produt', 'boa', 'qualidad']",1.0
"['excelent', 'produt', 'recom']",1.0
"['produt', 'total', 'ma', 'qualidad', 'bolinh', 'sao', 'verdad', 'ades', 'papel', 'lat', 'vem', 'complet', 'pret', 'dentr', 'pod', 'limp', 'men']",0.0
['recom'],1.0
"['encaminh', 'email', 'inform', 'problem', 'entreg', 'ja', 'entre', 'contat', 'sab', 'iam', 'devolv', 'dinheir', 'prorrog', 'praz', 'entreg', 'nao', 'der', 'respost']",0.0
"['valor', 'produt', 'ache', 'falt', 'recurs', 'boto', 'relogi', 'propri', 'mostrador', 'horari', 'pequen', 'relogi', 'dess', 'port', 'produt', 'bonit', 'estil', 'entreg', 'rap']",1.0
"['nao', 'receb', 'produt', 'aind', 'nao', 'reembols']",0.0
"['dias', 'receb', 'quas', 'mes', 'nao', 'culp', 'loj', 'si', 'agor', 'lannist', 'ir', 'cim', 'correi', 'pois', 'cap', 'cheg', 'celul', 'obrig', 'targaryen', 'bom']",1.0
"['parabens', 'continu', 'assim', 'ecelent', 'trabalh']",1.0
['recom'],1.0
['bom'],1.0
"['admiravel', 'atend', 'rapidez', 'entreg', 'agor', 'vam', 'utiliz', 'produt', 'ja', 'inic', 'tratament', 'obrig']",1.0
['inferior'],0.0
"['entreg', 'praz', 'estipul', 'pod', 'adiant', 'pois', 'long', 'praz', 'entreg']",1.0
"['produt', 'super', 'expect', 'otim', 'qualidad', 'bem', 'acab']",1.0
"['gost', 'tud', 'entreg', 'bem', 'antes', 'dat', 'fal', 'otim', 'fret', 'nao', 'tao', 'car']",1.0
"['satisfeit', 'compr']",1.0
"['lannist', 'sempr', 'pontu']",1.0
"['produt', 'defeit', 'tamanh', 'lad', 'maior', 'outr', 'costur', 'errad', 'tamanh']",0.0
"['afiador', 'porc', 'enganaca', 'melhor', 'pedr', 'amol', 'manual', 'ferr']",0.0
"['receb', 'antes', 'praz', 'bom']",1.0
"['bom', 'dia', 'arrepend', 'dess', 'compr', 'gost', 'devolv', 'fac']",1.0
"['bom', 'recom']",1.0
"['insatisfeit', 'falt', 'atenca', 'client', 'solicit', 'inici', 'cancel', 'ped', 'nao', 'atend', 'nao', 'pret', 'compr', 'tao', 'ced', 'aqu']",0.0
"['colch', 'mt', 'bonit', 'gost']",1.0
"['cheg', 'rap']",1.0
"['produt', 'vei', 'defeito', 'pec', 'nao', 'mont', 'nao', 'consegu', 'devoluca']",0.0
"['const', 'entreg', 'nao', 'receb']",0.0
"['nao', 'receb']",0.0
"['produt', 'nao', 'faz', 'propo', 'infeliz', 'frac', 'durabil', 'pel', 'bem', 'pequen', 'aind', 'possu', 'brilh', 'mostr', 'linh', 'expressa', 'vendedor', 'excelent', 'produt', 'nao']",1.0
"['por', 'produt', 'dificil', 'instalaca']",0.0
"['produt', 'entreg', 'dentr', 'praz']",1.0
"['produt', 'corret', 'entreg', 'praz']",1.0
"['tud', 'ok']",1.0
"['bom', 'rap', 'ganh', 'client']",1.0
"['produt', 'entreg', 'antes', 'praz', 'boa', 'qualidad', 'nenhum', 'problem']",1.0
"['gost', 'cap', 'poltron', 'satisfeit', 'agil', 'entreg', 'bem', 'antes', 'praz', 'previst', 'recom']",1.0
"['confiavelvar', 'prec', 'just']",1.0
"['produt', 'entreg', 'praz', 'corret']",1.0
"['empres', 'nao', 'deu', 'retorn', 'email', 'envi', 'nao', 'entrou', 'contat', 'fal', 'respeit', 'entreg', 'entant', 'nao', 'rest', 'outr', 'altern', 'nao', 'cancel', 'compr']",0.0
"['umdos', 'kits', 'cheg', 'cert', 'outr', 'cheg', 'cortin', 'nao', 'ped', 'cortin', 'nao', 'consig', 'fal', 'loj']",0.0
"['falt', 'estrel', 'ausenc', 'abertur', 'port', 'plug', 'fon', 'ouv', 'microfon']",1.0
"['pen', 'produt', 'demor', 'entreg', 'dentr', 'praz', 'lind', 'receb', 'produt', 'cor', 'solicit', 'ja', 'vem', 'pilh', 'bem', 'embal']",1.0
"['entreg', 'ante', 'praz', 'produt', 'bom']",1.0
"['aind', 'nao', 'receb', 'produt', 'compr', 'dia', 'quer', 'produt', 'dinheir', 'volt']",0.0
"['aind', 'esper', 'produt']",0.0
['otim'],1.0
"['bom', 'entreg', 'antes', 'praz']",1.0
"['ador', 'past', 'multiusocheg', 'rap']",1.0
"['produt', 'perfeit', 'entreg', 'antes', 'praz', 'estipul', 'obrig']",1.0
"['receb', 'produt', 'errad', 'not', 'fiscal', 'const', 'slim', 'patch', 'receb', 'instantly', 'ageless', 'lug']",0.0
"['nunc', 'reseb', 'produt', 'tao', 'rap', 'min', 'asust', 'rap', 'reseb', 'so', 'pod', 'ter', 'sid', 'present', 'papa', 'noel', 'porqu', 'nunc', 'acontec', 'comigomuit', 'obrig']",1.0
"['compr', 'produt', 'mand', 'outr', 'baixissim', 'qualidad']",0.0
"['loj', 'parabens', 'recom']",1.0
"['produt', 'bom', 'responsavel', 'entreg', 'ate', 'antes', 'praz']",1.0
"['receb', 'dentr', 'praz']",1.0
"['bom', 'vendedor']",1.0
"['fiqu', 'bem', 'decepcion', 'produt', 'receb', 'inclusiv', 'solicit', 'devoluca', 'entreg', 'nao', 'condizent', 'propagand', 'feit']",0.0
"['produt', 'pass', 'praz', 'entreg', 'tent', 'resolv', 'problem', 'empres', 'nao', 'consig', 'fal', 'ningu', 'tud', 'faz', 'pass', 'reclam', 'sistem', 'nao', 'funcion']",0.0
"['bel', 'servic', 'produt', 'cheg', 'inteir', 'litr', 'suc', 'uva', 'bord']",1.0
"['ame', 'bols', 'lind', 'perfeit', 'material', 'bom']",1.0
"['receb', 'rapidootim', 'produtorecom', 'so', 'ache', 'fret', 'car']",1.0
['bom'],1.0
"['compr', 'cortin', 'cortin', 'compr', 'vei', 'bem', 'menor', 'outras', 'pior', 'fic', 'tod', 'juntasb', 'desigual']",0.0
"['receb', 'tud', 'perfeit', 'dias', 'antes', 'praz', 'determin', 'so', 'nao', 'poss', 'avali', 'produt', 'aind', 'pois', 'aind', 'utiliz', 'ultim', 'ton']",1.0
"['enderec', 'facil', 'tud', 'compr', 'net', 'entreg', 'targaryen', 'aleg', 'enderec', 'errad', 'decpicion', 'quer', 'produt', 'falt', 'respeit', 'client']",0.0
"['aind', 'nao', 'receb', 'produt']",0.0
"['compr', 'dois', 'mascot', 'bonec', 'tom', 'olimpi', 'quas', 'dois', 'mes', 'empres', 'parceir', 'mand', 'mail', 'diz', 'compr', 'cancel', 'pagu', 'vist', 'bolet', 'nunc']",0.0
"['produt', 'ma', 'qualidad', 'material', 'fragil', 'diferent', 'daquel', 'ofert', 'nao', 'sequ', 'robust', 'apresent', 'falh', 'fabricaca', 'fac', 'devolv']",0.0
"['rap', 'entreg', 'bem', 'antes', 'praz']",1.0
"['nao', 'receb', 'produt', 'tamb', 'nao', 'consig', 'entrar', 'contat', 'loj', 'absurd']",0.0
"['vendedor', 'entreg', 'praz', 'produt', 'qualidad']",1.0
"['aind', 'nao', 'receb', 'produt']",0.0
"['compr', 'produt', 'diz', 'ter', 'estoqu', 'efetu', 'form', 'pagament', 'tud', 'ok', 'dps', 'n', 'produt', 'ate', 'agor', 'nao', 'fal', 'nad', 'respeit', 'vou', 'ter', 'reembols', 'outr', 'form']",0.0
['bom'],1.0
"['infeliz', 'nao', 'sab', 'diferenc', 'compr', 'dar', 'present', 'trat', 'kit', 'min', 'berc', 'amig', 'nao', 'pod', 'usar']",1.0
"['envi', 'mochil', 'model', 'diferent', 'mostr', 'imagens', 'ja', 'fiz', 'ped', 'troc', 'nao', 'respond', 'aguard', 'soluca']",0.0
"['ola', 'wu', 'rastr', 'verific', 'receb']",0.0
"['bem', 'atend', 'recom', 'entreg', 'praz', 'vou', 'continu', 'compr', 'nest', 'loj', 'sempr', 'boas', 'promoco']",1.0
"['td', 'ok']",1.0
"['compr', 'cloret', 'magnesi', 'cheg', 'apen', 'unidad']",0.0
"['cheg', 'antes', 'esper', 'lig', 'inform', 'nao', 'cor', 'ped', 'pod', 'outr', 'diss', 'sim']",1.0
"['loj', 'super', 'expect', 'entreg', 'produt', 'primeir', 'dias', 'antes', 'final', 'praz', 'rap', 'eficient']",1.0
"['produt', 'horrivel', 'qualidad', 'nenhum', 'cad', 'hr', 'valor', 'balanc', 'nao', 'quer', 'vo', 'devolv']",0.0
"['sit', 'maravilh', 'recom', 'tratament', 'dign', 'vip', 'parabens']",1.0
"['mau', 'atend', 'receb', 'avis', 'mercador', 'ultim', 'dia', 'praz', 'correi']",0.0
"['gost', 'compr', 'quadr', 'entreg', 'rap', 'quadr', 'exat', 'imag']",1.0
"['produt', 'cheg', 'seman', 'antes', 'dat', 'previsa', 'entreg', 'obrig']",1.0
"['age', 'envi', 'produt', 'cheg', 'antes', 'praz', 'estipul', 'bem', 'embal']",1.0
"['produt', 'nao', 'iron', 'gym', 'inform', 'sit', 'exij', 'dinheir', 'volt']",0.0
"['boa', 'atend']",1.0
['recomend'],1.0
"['atend', 'necess']",1.0
"['produt', 'exat', 'melhor', 'prec', 'internet', 'entreg', 'sup', 'rap', 'cheg', 'antes', 'previst']",1.0
['bom'],1.0
"['microfon', 'nao', 'funcion', 'ta', 'som', 'baix', 'estranh', 'faz', 'utiliz', 'garant']",0.0
"['tud', 'cert']",1.0
"['receb', 'antes', 'praz', 'produt', 'melhor', 'esper']",1.0
"['compr', 'simples', 'ridicul', 'compr', 'som', 'apos', 'dias', 'tir', 'nf', 'simples', 'fal', 'nao', 'vao', 'mand', 'produt']",0.0
"['gost', 'bastant']",1.0
"['super', 'expect', 'feliz', 'produt', 'adquir']",1.0
"['nao', 'receb', 'produt', 'aind']",0.0
"['otim', 'sempr', 'cumpr', 'praz', 'otim', 'atend']",1.0
"['so', 'compr', 'sit', 'loj', 'lannisterpr', 'min', 'melhor', 'sao', 'corretiss']",1.0
['otim'],1.0
"['entreg', 'prazom', 'vei', 'pequen', 'defeit', 'nao', 'consegu', 'vaz', 'troc', 'precis', 'ajud']",1.0
"['realiz', 'compr', 'tres', 'cab', 'receb', 'soment', 'por', 'pagu', 'prec', 'tres', 'quer', 'devolv', 'produt', 'receb', 'dinheir', 'volt']",0.0
"['solicit', 'cancel', 'dest', 'produt', 'quer', 'receb', 'tarjet', 'devoluca', 'devoluca', 'envi', 'volt', 'correi', 'codig']",0.0
"['nao', 'vei', 'produt', 'quer', 'vei', 'outr', 'produt', 'chat', 'loj', 'gost', 'loj', 'lannist', 'dess', 'vez', 'chat']",0.0
"['encomend', 'cheg', 'praz', 'entretant', 'vei', 'marc', 'uso', 'acessori', 'nao', 'corret', 'ja', 'entre', 'contat', 'imediat', 'nao', 'respond']",0.0
"['cheg', 'antes', 'previst', 'ame', 'cabeceir', 'melhor', 'esper']",1.0
"['vendedor', 'corret', 'rap', 'envi', 'perfeit', 'praz', 'parabens', 'recomend']",1.0
"['entreg', 'falt', 'pot', 'insatisfaca']",0.0
"['excelent', 'produt', 'entreg', 'rap', 'apen', 'observaca', 'funca', 'rastr', 'entreg', 'indisponivel', 'impossibilit', 'assim', 'sab', 'dia', 'produt', 'entreg']",1.0
"['ame', 'produt']",1.0
"['terrivel', 'vend', 'algo', 'aind', 'nao', 'estoqu', 'promess', 'entreg', 'falt', 'respeit', 'consumidor', 'pior', 'nao', 'poss', 'cancel', 'compr', 'absurd']",0.0
"['boa', 'tard', 'quer', 'troc', 'produt', 'imediat']",0.0
"['aconselh', 'compr']",1.0
"['compr', 'liqu', 'vei', 'comprim']",0.0
"['otim', 'produt']",1.0
"['nao', 'receb', 'produt', 'aind', 'mes']",0.0
"['receb', 'ate', 'antes', 'praz', 'combin', 'obrig']",1.0
"['cortin', 'realment', 'boa', 'cort', 'total', 'luz', 'interromp', 'pouc', 'ventilaca', 'nad', 'deix', 'ventil', 'lig', 'nao', 'resolv', 'tod', 'cas', 'val', 'pen', 'compr', 'produt']",1.0
"['recom', 'compr', 'ness', 'loj', 'prim', 'pontual', 'qualidad', 'produt']",1.0
"['produt', 'compr', 'vei', 'total', 'diferent', 'qualidad', 'inferior', 'fot', 'mochil', 'nao', 'tod', 'azulpret', 'imag', 'vei', 'azulvermelh', 'nao', 'recom', 'material', 'fabricaca', 'pessim']",0.0
"['nao', 'receb', 'produt', 'conform', 'fot', 'anunci', 'ja', 'solicit', 'devoluca', 'aind', 'aguard', 'respost', 'nao', 'fiqu', 'satisfeit', 'produt', 'inferior', 'fot', 'anunci']",0.0
"['jog', 'cam', 'cetim', 'excelent', 'prec', 'var', 'opco', 'cor', 'lind']",1.0
"['gost', 'otim', 'loj']",1.0
"['entreg', 'atras']",0.0
"['bom', 'produt', 'lannist', 'sempr', 'entreg', 'antes', 'praz', 'recom']",1.0
"['produt', 'ruim', 'ma', 'qualidad', 'later', 'cortin', 'desfi', 'desmanch', 'produt', 'nao', 'condiz', 'insatisfeit']",0.0
"['otim', 'produt', 'entreg', 'perfeir']",1.0
"['gost', 'produt', 'cheg', 'antes', 'praz']",1.0
"['cheg', 'antes', 'praz']",1.0
"['codig', 'rastreament', 'pnbr', 'verifiqu', 'agenc', 'correi', 'min', 'ger', 'poc', 'cald', 'res', 'bah', 'ipiau', 'cep', 'portant', 'confusa', 'envi', 'encomen']",0.0
